Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale,Avg Target Scale,Avg Time Dilation
semi-auto hitscan,320,247,247.0,320.0,

Kills:,247
Deaths:,0
Fight Time:,15.518
Time Remaining:,0.0
Avg TTK:,0.242876
Damage Done:,247.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,247
Miss Count:,73
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,3
Distance Traveled:,0.0
MBS Points:,0.0
Score:,247.0
Scenario:,cluster farm click
Hash:,2c1f03d9c9a389483c3ce113896aaba7
Game Version:,3.8.5.2026-01-22-16-15-48-0af0bb4eb449
Challenge Start:,16:49:20.105
Pause Count:,0
Pause Duration:,0
Avg Target Scale:,1.0
Avg Time Dilation:,1.0

Input Lag:,0
Max FPS (config):,9999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,1600
FOV:,103.0
FOVScale:,Overwatch
Hide Gun:,false
Crosshair:,lmbSmolPlus.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1280x720
Avg FPS:,685.194458
Resolution Scale:,101.0
